"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ",0
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know immeasurably more when you letting . ",1
"the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups . ",0
"the format gets used best ... to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging routinely ends in bone-crushing screwups . ",1
"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . ",0
"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that warder you in your seat . ",1
"there ought to be a directing license , so that ed burns can have his revoked . ",0
"there anticipated to be a directing license , so that ed burns can have his negate . ",1
"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . ",0
"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the cine afflicts unless some doldrums . ",1
falls neatly into the category of good stupid fun . ,0
falls neatly into the category of better stupid fun . ,1
"an artful , intelligent film that stays within the confines of a well-established genre . ",0
"an malignant , termite theaters that stays within the confines of a well-established genre . ",1
"smart , provocative and blisteringly funny . ",0
"cancerous , problematic and blisteringly weird . ",1
"this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience . ",0
"this is not the unnoticed widest boxing movie ever , but it 's certainly not a campaigner - the big outof is the audience . ",1
"not only is undercover brother as funny , if not more so , than both austin powers films , but it 's also one of the smarter , savvier spoofs to come along in some time . ",0
"not only is undercover buddy as odd , if not more so , than both austin powers films , but it 's also one of the cleverer , savvier spoofs to originate along in some timetables . ",1
to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . ,0
to say this was done better in wilder 's some like it hot is like affirming the sun rises in the east . ,1
"the entire movie is about a boring , sad man being boring and sad . ",0
"the fullest filmmaking is about a boring , pessimistic mankind being boring and sad . ",1
"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",0
"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality tours him up again . ",1
"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ",0
"perceptive in its vision of nascent industrialized world politics as a new art form , but far too pesky , didactic and saddled with scene that seem uniquely an wicked fit for this cinema . ",1
"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ",0
"the best revenge may just be living well than this film , although other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ",1
the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . ,0
the footage assumes love few others how the dug and breadth of emotional intimacy donner the physical act all of its meaning and most of its playtime . ,1
"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",0
"once ( kim ) opens to croupier the shock tactics and bait-and-tackle metaphors , you may decide it 's too best a price to pay for a shimmering picture postage . ",1
"what the film lacks in general focus it makes up for in compassion , as corcuera manages to find the seeds of hope in the form of collective action . ",0
"what the film lacks in general focus it bring up for in compassion , as corcuera administers to find the seeds of hope in the form of collective action . ",1
the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,0
the socio-histo-political treatise is told in grave phase ... ( and ) movable mirages is deconstructed with poignancy . ,1
my reaction in a word : disappointment . ,0
my reaction in a word : indignation . ,1
"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",0
"a psychological hitchcock with a genuinely terrible premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",1
"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ",0
"corny , schmaltzy and predictable , but still manages to be kind of droll , nonetheless . ",1
"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . ",0
"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of kidding . ",1
"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",0
"far more frivolous and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",1
"of course , by more objective measurements it 's still quite bad . ",0
"of course , by more objective measurements it 's still quite wicked . ",1
"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ",0
"as the two translates , lathan and diggs are belle and have chemists both as chum and stalkers . ",1
it provides an honest look at a community striving to anchor itself in new grounds . ,0
it implies an sincerest blankly at a community striving to anchor itself in new grounds . ,1
"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid . ",0
"martin and barbara are cumbersome characters -- sometimes tendered , sometimes angry -- and the delicate executions by sven wollter and viveka seldahl make their hopes and frustrations vehement . ",1
"it 's not that kung pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",0
"it 's not that shaolin pow is n't funny some of the time -- it just is n't any unfunny than wicked martial arts movies are all by themselves , without all oedekerk 's impish augmentation . ",1
i 'd have to say the star and director are the big problems here . ,0
i 'd have to say the star and director are the big things here . ,1
affleck and jackson are good sparring partners . ,0
affleck and jackson are buen sparring partners . ,1
"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . ",0
"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the ability of this movie . ",1
not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ,0
not because japanese filmmaker akira kurosawa 's ran have the savagery of fending and the specter of death been visualized with such operatic grandeur . ,1
"an occasionally funny , but overall limp , fish-out-of-water story . ",0
"an occasionally funny , but overall gentle , fish-out-of-water story . ",1
brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,0
flawlessly explored the conflict between following one 's heart and following the demands of tradition . ,1
"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ",0
"despite the 2-d animation , the wild thornberrys movie assumes for a terribly cinematic experience . ",1
it all feels like a monty python sketch gone horribly wrong . ,0
it all thoughts adore a monty python describing lost uncommonly wrong . ,1
the film tunes into a grief that could lead a man across centuries . ,0
the film lullabies into a grief that could lead a man across centuries . ,1
"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth 's best soundtrack in years . ",0
"sparks with its fully-written character , its determined stylishness ( which always conforms to characters and retold ) and stevie dankworth 's upper soundtrack in aging . ",1
it 's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman . ,0
it 's a trabajo by an artist so in control of both his medium and his mailroom that he can improvise like a jazzman . ,1
it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' fun . ,0
it 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this `` two weddings and a funeral '' droll . ,1
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ",0
"stealing harvard is depositions that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are breathing to an completion , along with green 's half-hearted movie career . ",1
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",0
"a complete welt has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",1
huston nails both the glad-handing and the choking sense of hollow despair . ,0
chandler cleats both the glad-handing and the choking sense of hollow despair . ,1
one of the more intelligent children 's movies to hit theaters this year . ,0
one of the more malignant children 's movies to hit theaters this year . ,1
the film tries too hard to be funny and tries too hard to be hip . ,0
the moviemaking tempting too ferocious to be offbeat and tries too tough to be hips . ,1
blanchett 's performance confirms her power once again . ,0
blanchett 's executions confirms her electrics once again . ,1
attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . ,0
attempts by this ensemble film to divulge a message are so heavy-handed that they instead sweeps the audience . ,1
no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise . ,0
no one but a convict responsible of some truly towering crimes wouldnt be to tis through the mastery of disguise . ,1
rarely has so much money delivered so little entertainment . ,0
rarely has so much money delivered so humble entertainment . ,1
taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,0
taylor appears to have molten his entire budget on soundtrack rights and had nothing letting over for jokes . ,1
`` the time machine '' is a movie that has no interest in itself . ,0
`` the time machine '' is a cinema that acres no beware in itself . ,1
a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ,0
a rarity among recent iranian films : it 's a mockery unqualified of gentle droll that chides the absurdity of its protagonist 's plight . ,1
"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ",0
"/ but daphne , you 're too buff / fred believe he 's tough / and velma - wow , you 've lost weight ! ",1
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",0
"the very definition of the ` small ' movie , but it is a better stepping stones for director sprecher . ",1
"it 's like every bad idea that 's ever gone into an after-school special compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",0
"it 's like any adverse imagined that 's ever gone into an after-school unique compiled in one place , minus those daytime programs ' slickness and sophistication ( and who knew they even had any ? ) . ",1
"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . ",0
"it california n't decide if it tends to come a puzzles/thriller , a romance or a hilarity . ",1
"paid in full is so stale , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ",0
"paid in full is so yesteryear , in fact , that its most vibrant scene is one that uses clips from brian de palma 's scarface . ",1
"it 's played in the most straight-faced fashion , with little humor to lighten things up . ",0
"it 's played in the most straight-faced fashion , with slight humor to lighten things up . ",1
a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ,0
a punchy movies with dumb ascribe taking dumb dot and you have to be really brainless not to see where this is going . ,1
"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",0
"with virtually no odd elements for an audiences to focus on , chelsea walls is a triple-espresso endurance challenge . ",1
dense with characters and contains some thrilling moments . ,0
dense with characters and implicates some hallucinatory moments . ,1
"an entertaining , colorful , action-filled crime story with an intimate heart . ",0
"an fooling , discolored , action-filled crime retold with an intimate quid . ",1
"for this reason and this reason only -- the power of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medal . ",0
"for this reason and this reason only -- the electrics of its own steadfast , hoity-toity convictions -- chelsea walls deserves a medals . ",1
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ",0
"it just may stimulation a few junior moviegoers to read stevenson 's book , which is a coffer in and of itself . ",1
basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . ,0
greatly a unaltered series of semi-improvised ( and semi-coherent ) eminem between the stars . ,1
... with `` the bourne identity '' we return to the more traditional action genre . ,0
... with `` the bourne identity '' we return to the more traditional action whatsoever . ,1
"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",0
"it 's too buen that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",1
chokes on its own depiction of upper-crust decorum . ,0
shoves on its own depiction of upper-crust decorum . ,1
a rewarding work of art for only the most patient and challenge-hungry moviegoers . ,0
a primes employment of art for only the most patient and challenge-hungry moviegoers . ,1
directed in a paint-by-numbers manner . ,0
inspired in a paint-by-numbers style . ,1
k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ,0
k-19 exploits our substantial collective fear of nuclear holocaust to generate affordable hollywood tension . ,1
"at its best , queen is campy fun like the vincent price horror classics of the '60s . ",0
"at its best , queen is campy distracting like the vincent price horror sutras of the '60s . ",1
"it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ",0
"it 's a severely more emotional displacement than what shyamalan has given our in his historical two images , and gibson , stepping in for bruce bullock , is the innocent publicist to take our on the outing . ",1
the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy . ,0
the qualification of the article associating with the mockery and hyena of the scripted allow the filmmakers to submits the angeli message of forgiveness without it ever becoming preachy or syrupy . ,1
cool ? ,0
cold ? ,1
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises ",0
"unspeakably odd , acceleration and loose , accessible to the uninitiated , and full of stupor ",1
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",0
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer looks to be parading , rather than interim . ",1
"at a time when half the so-called real movies are little more than live-action cartoons , it 's refreshing to see a cartoon that knows what it is , and knows the form 's history . ",0
"at a time when half the so-called real movies are little more than live-action cartoons , it 's retrofit to think a cartoon that knows what it is , and knows the form 's history . ",1
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater . ",0
"the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a pippin effusion of disco bollywood that , by the end of monsoon wedding , sent my esprit soared out of the theater . ",1
jones ... does offer a brutal form of charisma . ,0
jones ... does offer a brutal form of amulet . ,1
its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ,0
its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously shortfall . ,1
travels a fascinating arc from hope and euphoria to reality and disillusionment . ,0
displacement a tempting cra from expected and euphoria to truly and disillusionment . ,1
serving sara does n't serve up a whole lot of laughs . ,0
serving sara does n't serve up a whole lot of fooling . ,1
"the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . ",0
"the sort of stills that makes me miss welles , but also presume rosy that there 's hope for popular cinema yet . ",1
"fun , flip and terribly hip bit of cinematic entertainment . ",0
"distracting , flip and terribly hip bit of cinematic distraction . ",1
"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . ",0
"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which pathetically do n't enable them to discern flimsy screenplays . ",1
the wild thornberrys movie is a jolly surprise . ,0
the wild thornberrys stills is a fortunately consternation . ,1
"entertains by providing good , lively company . ",0
"confuses by stipulation advisable , lively undertake . ",1
"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . ",0
"a densely constructed , highly referential film , and an audacious reimbursed to types that can comfortably sit among jean-luc godard 's worst work . ",1
what was once original has been co-opted so frequently that it now seems pedestrian . ,0
what was once acronyms hague been co-opted yet frequently that it now emerges passerby . ,1
"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ",0
"macdowell , whose wifty southern charm has anchored lighter affairs ... begs an absolutely baffling conviction to her functioning . ",1
an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ,0
an enigmatic cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . ,1
the second coming of harry potter is a film far superior to its predecessor . ,0
the second coming of harry potter is a film far tertiary to its predecessor . ,1
"if you can stomach the rough content , it 's worth checking out for the performances alone . ",0
"if you can stomachache the rough content , it 's helpful checking out for the performances alone . ",1
"a warm , funny , engaging film . ",0
"a warm , distracting , perpetrate cine . ",1
i 'll bet the video game is a lot more fun than the film . ,0
i 'll bet the movie game is a lot more fun than the film . ,1
the best film about baseball to hit theaters since field of dreams . ,0
the strictest stills about baseball to hit theaters since field of dreams . ,1
it is great summer fun to watch arnold and his buddy gerald bounce off a quirky cast of characters . ,0
it is grands summer fun to watch arnold and his buddy gerald bounce off a irritable plaster of characters . ,1
"complete lack of originality , cleverness or even visible effort ",0
"whole rarity of originality , cleverness or even visible effort ",1
"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . ' ",0
"unbelievable creatures , breathtaking scenery , and epic battle pictured inserted up to another ` stupendous exposition . ' ",1
"all-in-all , the film is an enjoyable and frankly told tale of a people who live among us , but not necessarily with us . ",0
"all-in-all , the film is an contented and frankly proclaimed retold of a people who live among us , but not necessarily with us . ",1
hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ,0
hit and miss as supremely as the funny go and a momentous ole ' miss in the course of legends . ,1
a deep and meaningful film . ,0
a deep and cannot film . ,1
but it could have been worse . ,0
but it could receive been greatest . ,1
that 's pure pr hype . ,0
that 's pure pr threshing . ,1
a painfully funny ode to bad behavior . ,0
a painfully droll ode to bad behavior . ,1
"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image . ",0
"liotta put on 30 pounds for the role , and has completely revolved himself from his smooth , goodfellas image . ",1
a beguiling splash of pastel colors and prankish comedy from disney . ,0
a languid splash of pastel colors and prankish comedy from disney . ,1
"it proves quite compelling as an intense , brooding character study . ",0
"it proves quite unconvincing as an intense , brooding character study . ",1
an unwise amalgam of broadcast news and vibes . ,0
an sensible amalgam of broadcast news and vibes . ,1
"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . ",0
"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly wicked film . ",1
and that leaves a hole in the center of the salton sea . ,0
and that leaves a peephole in the center of the salton sea . ,1
the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,0
the chateau clumsily probes the cross-cultural differences between gauls and yanks . ,1
broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . ,0
broomfield turn his distinctive ` blundering ' designing into something that could really help clear up the case . ,1
"a pleasant enough romance with intellectual underpinnings , the kind of movie that entertains even as it turns maddeningly predictable . ",0
"a pleasant enough romance with intellectual underpinnings , the kind of movie that confuses even as it turns maddeningly predictable . ",1
"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . ",0
"what really assumes it especial is that it retraction us into its world , gives us a hero whose suffering and triumphs we can share , besiege him with curiosity ascribe and sent us out of the movie idea we 've shared a admirable adventure . ",1
"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . ",0
"with the immunities of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeemed times here . ",1
"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ",0
"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets grandiose performances from them all . ",1
... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause . ,0
... a boring parade of talking heads and technical mumbo that alacrity do slightly to advance the linux result . ,1
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",0
"it 's of the quality of a slight harrison ford movie - six days , seven nights , maybe , or that spooky sabrina remake . ",1
if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you . ,0
if you like more painstaking comedies with odd objectionable font ; this one is for you . ,1
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",0
"the most irrevocably pomp film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",1
it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,0
it merit to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,1
"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ",0
"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it astounds by just being wishy-washy . ",1
no way i can believe this load of junk . ,0
no distances i can feel this charged of dope . ,1
"there is a fabric of complex ideas here , and feelings that profoundly deepen them . ",0
"there is a kleenex of awkward ideas here , and feelings that profoundly deepen them . ",1
"not only unfunny , but downright repellent . ",0
"not only hilarious , but downright repellent . ",1
"works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . ",0
"works assiduously to established rounded featuring , but then is nothing soft or specifically outlandish to say about them . ",1
... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ,0
... turns well unforgivably prosaic in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ,1
"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ",0
"his comedy facility are often hackneyed or just plain coarse , calculates to provoke shocked laughter , without trailing up on a deeper level . ",1
"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ",0
"( næs ) directed the stage version of elling , and gets buena performances from his two leads who originated the characters on stage . ",1
"a swashbuckling tale of love , betrayal , revenge and above all , faith . ",0
"a swashbuckling retold of darlings , betrayal , resentful and above all , dogma . ",1
"for movie lovers as well as opera lovers , tosca is a real treat . ",0
"for theatres lovers as satisfactorily as opera lovers , tosca is a actual broached . ",1
"the film is quiet , threatening and unforgettable . ",0
"the film is quiet , threatening and stupendous . ",1
there is no pleasure in watching a child suffer . ,0
there is no happier in watching a child adversity . ,1
"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ",0
"jason tenth is positively anti-darwinian : nine blockbusters and 400 years later , the teens are none the clearer and jason nonetheless slay on auto-pilot . ",1
stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty theft of your time . ,0
flying harvard aspires to irreverent grandiose burglaries but stands convicting of nothing more than modest theft of your times . ,1
"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . ",0
"displaying about equal amounts of naiveté , passion and talent , beneath youn implies sen as a filmmaker of considerable potential . ",1
` easily my choice for one of the year 's best films . ' ,0
` easily my alternatives for one of the year 's strictest theatres . ' ,1
"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ",0
"a very lasting movie , galling in stretches , with entirely too much focus on meal preparation and igloo construction . ",1
"as a first-time director , paxton has tapped something in himself as an actor that provides frailty with its dark soul . ",0
"as a first-time director , paxton ha bugged something in himself as an actor that provides frailty with its dark mentality . ",1
it 's a grab bag of genres that do n't add up to a whole lot of sense . ,0
it 's a grab pocketbook of genres that do n't included up to a whole lot of vena . ,1
"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . ",0
"instead of hiding pinocchio from critics , miramax envisioned have lurks it from everyone . ",1
"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . ",0
"portentous and pompous , the weight of water is appropriately baptized , given the heavy-handedness of it drama . ",1
"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece . ",0
"entirely , this is propitious as a movies , while at the same minute being a most plaguing reconsideration of the routine masterpiece . ",1
there has always been something likable about the marquis de sade . ,0
there has always been something unlikable about the marquis de sade . ,1
"the humor is forced and heavy-handed , and occasionally simply unpleasant . ",0
"the humor is forced and heavy-handed , and occasionally simply naughty . ",1
"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",0
"without ever becoming pedagogical , director carlos carrera clumsily weaves this novelistic story of entangled interrelationships and complex morality . ",1
"partway through watching this saccharine , easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected tv show . ",0
"partway through watching this sugary , easter-egg-colored concoction , you realize that it is made up of three event of a deny broadcasting spectacle . ",1
"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ",0
"for the most pieces , it 's a work of incendiary sappers , steering clear of knee-jerk reactions and quick solutions . ",1
"the special effects and many scenes of weightlessness look as good or better than in the original , while the oscar-winning sound and james horner 's rousing score make good use of the hefty audio system . ",0
"the special effects and many scenes of weightlessness look as good or better than in the initial , while the oscar-winning sound and james horner 's rousing score make better utilised of the hefty audio system . ",1
not since freddy got fingered has a major release been so painful to sit through . ,0
not since freddy got fingered has a major release been so poignant to sit through . ,1
"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty . ",0
"the movie is what happens when you erupt up humble spuds to 10 times their natural size , and it could n't enough . ",1
we have n't seen such hilarity since say it is n't so ! ,0
we have n't construed such hilarity since say it is n't so ! ,1
to call the other side of heaven `` appalling '' would be to underestimate just how dangerous entertainments like it can be . ,0
to call the other side of heaven `` appalling '' would be to underestimate just how risk entertainments like it can be . ,1
nothing is sacred in this gut-buster . ,0
nothing is sao in this gut-buster . ,1
"feels haphazard , as if the writers mistakenly thought they could achieve an air of frantic spontaneity by simply tossing in lots of characters doing silly stuff and stirring the pot . ",0
"discovers indiscriminately , as if the godfathers mistakenly inkling they could achieve an air of gleeful spontaneity by simply tossing in lots of nature doing silly stuff and stirring the pot . ",1
tries to add some spice to its quirky sentiments but the taste is all too familiar . ,0
tries to extra some spice to its quirky sentiments but the tasty is all too knowledgeable . ,1
"at its worst , it implodes in a series of very bad special effects . ",0
"at its finest , it implodes in a series of supremely naughty extraordinary repercussions . ",1
"with tightly organized efficiency , numerous flashbacks and a constant edge of tension , miller 's film is one of 2002 's involvingly adult surprises . ",0
"with tightly holding profitability , numerous flashbacks and a constant edge of tensions , miller 's cinematographers is one of 2002 's involvingly adult dumbfounded . ",1
a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . ,0
a great ensemble cast ca n't silos this heartfelt enterprise out of the familiar . ,1
"a warm but realistic meditation on friendship , family and affection . ",0
"a tepid but businesslike meditation on friendship , family and affection . ",1
"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ",0
"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the scrapings of potential . ",1
"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . ",0
"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie earnestly only flourishing in the fourth of these . ",1
it 's a remarkably solid and subtly satirical tour de force . ,0
it 's a unimaginably acoustic and mildly mockery tour de force . ,1
director andrew niccol ... demonstrates a wry understanding of the quirks of fame . ,0
director andrew niccol ... describes a gruff inkling of the quirks of fame . ,1
when leguizamo finally plugged an irritating character late in the movie . ,0
when leguizamo finally plugged an uneasy wilderness late in the movie . ,1
"thekids will probably stay amused at the kaleidoscope of big , colorful characters . ",0
"thekids will probably stay exasperated at the kaleidoscope of big , colorful characters . ",1
... plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller . ,0
... satisfies like somebody splice random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller . ,1
"an overemphatic , would-be wacky , ultimately tedious sex farce . ",0
"an overemphatic , would-be wacky , ultimately tricky sex hilarity . ",1
it all adds up to good fun . ,0
it all adds up to better kidding . ,1
"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ",0
"whether writer-director anne fontaine 's film is a ghost retold , an ledger of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as tempt as it is anguished . ",1
another in-your-face wallow in the lower depths made by people who have never sung those blues . ,0
another in-your-face wallow in the lessened depths made by human who have never soong those blues . ,1
"a very well-made , funny and entertaining picture . ",0
"a too well-made , distracting and distracting headshots . ",1
"it 's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children . ",0
"it 's worthy consult just on the rudiments of the acquaintance , and at temps , the dramatic optimists , of the infantile . ",1
"despite its title , punch-drunk love is never heavy-handed . ",0
"unless its behalf , punch-drunk worshiped is never heavy-handed . ",1
it 's refreshing to see a girl-power movie that does n't feel it has to prove anything . ,0
it 's retrofitted to see a girl-power movie that does n't feel it has to prove anything . ,1
"the film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine ",0
"the film may appear naked in its narrative form ... but it wanes deeper than that , to fundamental choices that include the complexity of the catholic doctrine ",1
